,sentiment,prediction
12023,0,0
12024,0,0
12025,1,1
12027,1,1
12028,0,0
12029,1,1
12030,0,0
12032,0,0
12033,0,0
12034,0,0
12035,1,1
12036,0,0
12039,1,1
12042,1,1
12044,1,1
12045,0,0
12049,0,1
12052,1,1
12053,0,0
12054,1,1
12059,1,1
12060,1,1
12062,1,1
12063,0,0
12065,1,1
12066,0,0
12067,1,1
12070,0,0
12072,0,0
12074,1,1
12076,0,0
12078,1,1
12079,0,0
12080,1,0
12082,0,1
12086,1,1
12088,1,1
12089,1,1
12090,0,0
12091,1,1
12092,0,0
12093,0,0
12094,1,1
12095,0,0
12097,1,1
12098,0,0
12100,0,0
12101,1,1
12102,0,0
12108,0,0
12109,1,0
12110,0,0
12111,1,1
12113,1,1
12114,1,1
12116,1,0
12117,1,1
12118,0,0
12121,1,1
12125,1,1
12127,0,0
12129,1,1
12131,1,1
12132,1,1
12133,1,1
12134,1,1
12136,0,0
12138,0,1
12140,1,1
12142,1,1
12146,0,0
12148,0,0
12149,1,1
12150,1,1
12153,0,0
12154,1,1
12158,1,1
12161,0,0
12162,0,0
12163,0,0
12166,1,1
12169,1,1
12170,0,0
12173,0,1
12177,0,0
12180,0,0
12182,0,0
12185,1,1
12186,1,1
12188,0,0
12190,1,1
12191,1,1
12192,1,1
12194,0,0
12195,1,1
12196,1,1
12197,1,1
12199,1,1
12200,0,0
12206,1,0
12207,1,1
12208,1,1
12209,0,0
12210,1,1
12212,0,0
12214,1,1
12218,1,1
12219,0,0
12222,0,0
12223,0,1
12225,1,1
12235,1,0
12236,0,1
12237,1,1
12240,1,1
12245,0,0
12246,0,0
12247,1,1
12249,1,1
12250,0,1
12251,1,1
12252,1,1
12253,1,1
12255,1,1
12259,0,1
12260,1,1
12262,0,1
12266,0,0
12267,0,0
12269,1,1
12272,0,0
12275,1,1
12278,0,1
12279,1,1
12283,1,1
12285,0,0
12286,0,0
12287,1,1
12288,0,0
12294,0,1
12295,1,1
12299,1,1
12300,0,0
12301,0,0
12302,1,1
12303,0,0
12304,1,1
12310,0,0
12313,1,1
12314,0,0
12316,0,0
12317,1,1
12319,1,1
12322,0,0
12325,0,0
12326,1,0
12327,0,0
12328,1,1
12332,1,0
12336,1,1
12339,0,0
12340,0,0
12342,1,1
12346,1,0
12350,0,0
12351,1,1
12352,0,0
12354,1,1
12359,0,0
12364,1,1
12366,1,0
12367,1,1
12369,0,0
12370,0,0
12373,1,1
12375,0,0
12376,0,0
12383,1,1
12387,0,0
12388,0,1
12389,1,1
12390,0,0
12392,0,0
12394,0,0
12398,1,1
12400,1,0
12402,1,1
12403,1,1
12404,0,0
12409,1,1
12415,0,0
12416,1,0
12417,0,0
12418,0,0
12419,1,1
12420,0,0
12422,0,1
12424,1,1
12425,0,0
12427,0,0
12428,1,1
12429,0,0
12432,0,0
12433,1,1
12435,0,0
12440,1,1
12443,0,0
12445,0,0
12447,1,1
12449,1,1
12451,1,1
12452,0,0
12457,0,0
12458,0,1
12460,0,1
12461,1,1
12464,1,1
12467,1,1
12470,1,1
12471,1,1
12473,0,0
12476,1,1
12478,0,0
12486,0,0
12488,1,1
12494,0,0
12495,0,0
12497,1,1
12499,0,0
12500,0,0
12501,1,1
12504,1,0
12507,1,1
12512,0,0
12516,0,0
12518,1,1
12519,1,1
12529,1,1
12530,0,0
12532,0,0
12533,1,1
12538,0,1
12539,1,0
12540,0,0
12543,0,0
12545,0,0
12546,1,1
12550,1,1
12552,1,1
12554,1,1
12556,0,0
12561,0,0
12562,1,1
12563,1,0
12564,0,0
12565,1,1
12566,1,0
12567,1,0
12569,0,0
12570,0,0
12571,0,0
12572,0,0
12574,1,1
12576,0,1
12577,0,0
12579,0,0
12583,1,1
12590,1,1
12592,0,0
12594,0,0
12595,1,1
12596,1,1
12597,0,0
12599,1,1
12602,0,0
12603,1,1
12607,0,0
12610,0,0
12611,1,1
12612,1,1
12613,1,1
12614,1,1
12615,0,0
12616,0,0
12617,0,0
12618,1,1
12619,1,1
12620,1,1
12622,1,1
12624,1,1
12626,1,1
12627,1,1
12632,0,0
12635,1,1
12641,1,1
12643,0,0
12645,1,1
12646,1,1
12647,1,1
12651,1,1
12652,0,0
12654,0,0
12655,0,1
12656,0,0
12659,0,0
12660,1,1
12661,0,0
12662,0,0
12664,1,1
12669,1,1
12671,1,1
12674,0,0
12675,1,1
12676,1,1
12677,1,0
12678,1,1
12680,0,0
12682,1,1
12683,1,1
12684,0,0
12686,0,0
12689,1,1
12690,0,1
12691,0,0
12693,0,0
12694,1,1
12695,1,1
12697,1,1
12698,1,1
12699,0,0
12705,0,0
12709,1,1
12710,1,1
12711,0,1
12712,1,1
12714,1,1
12715,0,0
12716,0,0
12719,1,1
12720,1,0
12721,1,1
12723,0,0
12725,1,1
12726,1,1
12728,1,1
12729,0,0
12734,0,0
12738,1,1
12742,0,1
12744,1,1
12745,1,1
12747,1,0
12748,1,1
12752,1,1
12753,0,0
12754,0,0
12755,0,0
12756,0,0
12757,0,0
12764,0,0
12765,0,0
12766,0,0
12767,0,0
12769,0,0
12770,1,1
12773,1,1
12774,1,1
12775,0,0
12777,1,0
12779,1,1
12781,0,0
12782,1,0
12785,0,0
12786,1,0
12788,0,0
12789,1,1
12790,0,0
12791,0,0
12793,1,1
12794,0,0
12795,1,1
12797,0,0
12798,1,1
12800,1,1
12802,0,1
12803,1,1
12806,0,0
12808,0,1
12811,0,0
12814,1,1
12822,1,1
12824,1,1
12825,0,0
12827,0,0
12829,0,0
12830,1,1
12831,1,1
12833,1,1
12834,1,1
12835,1,1
12836,1,1
12837,0,0
12841,1,1
12842,0,0
12843,1,1
12844,0,0
12845,1,1
12846,0,0
12847,0,0
12851,0,0
12854,0,0
12858,1,1
12859,0,0
12861,1,1
12863,1,1
12864,1,1
12866,1,1
12867,0,0
12871,1,1
12875,1,1
12878,1,1
12879,0,0
12881,1,1
12883,0,0
12884,0,0
12885,1,1
12890,1,1
12891,0,1
12892,0,0
12894,0,0
12899,0,0
12901,0,0
12906,1,1
12907,0,0
12909,1,0
12910,0,0
12911,0,0
12912,1,1
12915,1,1
12917,1,1
12918,1,1
12919,1,1
12921,0,0
12923,1,1
12927,0,1
12928,1,0
12930,1,1
12931,1,1
12932,1,1
12935,0,0
12937,0,0
12938,0,0
12942,0,0
12943,0,0
12945,1,1
12946,0,0
12947,0,0
12954,0,1
12963,0,0
12966,0,0
12967,1,1
12968,1,1
12969,0,0
12971,0,0
12973,1,1
12974,0,0
12976,1,1
12978,0,1
12979,1,1
12983,0,0
12984,1,1
12985,1,1
12987,0,0
12989,0,0
12991,1,1
12993,0,0
12996,0,0
12997,0,0
13000,0,0
13002,0,0
13003,0,1
13006,1,1
13010,1,0
13015,1,1
13016,1,1
13017,1,1
13018,1,1
13019,0,0
13022,1,0
13023,0,0
13024,1,1
13025,0,0
13026,0,0
13027,0,0
13028,0,0
13029,0,0
13032,0,0
13034,0,0
13035,1,1
13036,0,0
13038,0,0
13039,1,1
13042,0,0
13043,1,1
13045,1,1
13048,0,0
13050,1,1
13053,0,0
13054,0,0
13060,1,0
13062,1,1
13066,0,0
13067,1,1
13071,1,1
13073,0,0
13076,0,0
13077,1,1
13080,1,1
13083,0,0
13084,0,0
13085,0,0
13086,0,0
13087,0,0
13088,1,1
13089,0,0
13093,1,1
13095,0,0
13096,1,0
13097,0,0
13098,0,0
13099,1,1
13101,1,1
13102,0,0
13105,0,0
13106,0,0
13107,1,1
13111,0,1
13112,0,0
13114,0,0
13115,1,0
13117,0,0
13118,1,1
13119,0,0
13120,1,0
13122,0,0
13124,1,1
13125,0,0
13132,1,1
13134,1,1
13135,0,0
13137,0,0
13139,1,1
13145,0,1
13148,1,1
13149,1,1
13150,0,0
13151,1,1
13155,0,0
13159,0,0
13163,1,1
13164,1,0
13168,1,1
13169,1,1
13170,0,1
13171,1,1
13173,1,1
13176,1,0
13177,1,1
13178,0,0
13182,1,1
13183,1,1
13186,1,1
13187,0,0
13189,1,1
13190,0,0
13191,1,1
13194,0,0
13195,1,1
13197,0,0
13199,0,1
13202,1,1
13203,0,0
13208,1,1
13209,0,0
13210,1,1
13211,0,0
13212,0,0
13213,0,0
13216,0,0
13217,0,1
13218,0,1
13219,0,0
13220,1,1
13224,0,0
13225,0,0
13226,0,0
13227,0,1
13228,0,0
13229,0,0
13231,1,1
13232,1,1
13233,1,1
13235,0,0
13236,1,1
13239,1,1
13241,0,0
13243,1,1
13245,1,1
13247,0,0
13249,0,1
13251,1,1
13252,0,0
13253,1,1
13254,1,1
13256,1,1
13258,0,0
13263,1,1
13264,1,1
13265,1,1
13266,1,1
13268,0,0
13269,0,0
13270,0,0
13272,1,0
13277,0,0
13278,0,0
13281,1,1
13283,0,0
13284,0,0
13285,1,1
13286,1,0
13288,0,0
13289,0,1
13294,1,1
13297,1,1
13298,0,0
13299,0,0
13302,1,0
13304,0,1
13306,1,1
13309,0,0
13312,0,0
13313,1,1
13314,1,1
13315,0,1
13316,0,0
13317,1,1
13318,0,0
13319,1,1
13322,0,0
13323,0,0
13325,0,0
13327,0,0
13330,1,1
13333,0,0
13336,1,1
13337,1,1
13338,1,0
13340,1,1
13341,1,1
13342,1,1
13343,0,0
13344,1,1
13345,0,0
13346,1,1
13350,0,0
13352,0,0
13354,0,0
13358,0,0
13359,1,1
13360,1,1
13361,1,1
13362,0,0
13364,0,0
13367,1,1
13368,1,0
13369,1,1
13370,1,0
13375,0,0
13376,1,1
13378,1,0
13379,1,1
13381,1,1
13383,0,0
13384,0,0
13385,1,1
13386,1,1
13389,0,0
13392,0,0
13396,1,1
13397,1,1
13399,1,1
13405,0,0
13406,1,1
13407,1,1
13408,0,0
13409,1,1
13410,0,0
13411,0,1
13412,0,0
13416,0,0
13418,0,1
13420,0,0
13422,0,0
13424,0,0
13425,0,0
13426,1,0
13428,1,1
13432,0,0
13435,0,0
13438,0,0
13440,1,1
13441,0,0
13443,1,0
13447,0,0
13450,1,1
13452,0,1
13453,0,0
13456,1,1
13457,1,1
13459,0,0
13461,0,0
13462,1,1
13465,0,0
13470,0,0
13471,0,0
13475,1,1
13479,0,1
13480,1,1
13481,1,1
13482,1,1
13485,0,0
13486,0,0
13487,0,0
13489,1,1
13490,0,0
13492,1,1
13496,1,1
13497,1,1
13499,1,1
13501,0,0
13502,0,0
13504,1,1
13510,0,0
13511,0,0
13512,0,0
13513,1,1
13514,1,1
13515,1,1
13517,1,1
13521,1,1
13524,1,0
13530,1,1
13532,1,1
13533,0,1
13539,0,0
13540,0,0
13542,1,1
13543,0,0
13544,1,1
13546,0,0
13547,0,0
13548,0,0
13549,0,0
13550,1,1
13553,0,1
13554,1,1
13555,0,0
13556,0,1
13560,0,0
13562,0,1
13565,1,1
13568,1,1
13569,0,0
13571,0,0
13575,1,1
13580,1,1
13581,0,0
13583,0,0
13587,0,0
13588,1,1
13590,0,0
13591,0,0
13592,1,1
13596,0,0
13597,1,1
13598,1,1
13599,0,0
13600,0,0
13606,1,1
13608,0,0
13611,1,1
13614,0,0
13617,0,0
13619,0,0
13622,1,1
13623,1,1
13625,0,0
13626,0,0
13627,0,0
13629,0,0
13633,0,0
13634,1,1
13635,0,0
13636,0,1
13638,0,0
13640,1,0
13643,0,0
13645,0,0
13646,0,0
13647,0,0
13651,1,1
13653,1,1
13654,1,1
13657,0,0
13659,1,1
13661,1,1
13664,0,1
13665,1,1
13674,1,1
13676,0,0
13677,0,0
13680,0,1
13681,1,1
13683,1,1
13684,1,1
13687,1,1
13693,1,1
13694,0,0
13695,0,1
13698,0,0
13699,1,1
13700,0,0
13701,1,0
13702,0,0
13703,0,0
13705,1,1
13710,0,0
13711,0,0
13713,0,1
13717,1,1
13718,1,1
13722,1,1
13726,0,0
13727,0,0
13730,0,0
13734,0,0
13735,0,0
13738,1,1
13739,1,1
13740,0,0
13742,0,0
13743,1,1
13744,0,0
13747,1,1
13748,1,1
13749,0,0
13751,0,0
13752,1,1
13753,0,0
13754,0,0
13755,1,0
13756,1,1
13760,1,0
13761,0,0
13762,1,1
13766,1,1
13776,1,1
13777,1,1
13779,0,0
13781,0,0
13784,1,1
13786,1,1
13787,0,1
13788,0,0
13790,1,1
13793,1,1
13794,1,1
13795,1,1
13796,0,0
13799,1,1
13800,1,1
13804,0,0
13806,0,0
13809,0,0
13810,0,0
13811,1,0
13813,0,1
13815,0,0
13817,0,0
13818,1,1
13821,1,1
13822,1,1
13824,1,1
13825,0,1
13826,0,0
13827,0,0
13830,0,0
13833,1,1
13834,1,1
13836,1,1
13838,1,1
13840,0,0
13841,0,0
13842,0,0
13845,0,0
13846,1,0
13847,0,1
13849,1,1
13851,1,1
13852,1,1
13853,1,0
13854,0,0
13857,1,1
13860,0,0
13862,1,1
13864,0,0
13868,1,1
13869,0,0
13876,1,1
13877,0,1
13879,1,0
13881,0,0
13883,0,0
13885,1,1
13886,0,0
13887,0,0
13890,1,1
13895,0,1
13896,1,1
13897,0,0
13899,1,1
13901,0,0
13902,1,1
13903,1,1
13904,0,0
13906,0,0
13908,1,1
13910,0,0
13911,0,0
13917,0,0
13921,1,1
13925,1,1
13926,1,1
13927,1,1
13928,0,0
13929,1,0
13930,0,0
13931,1,1
13934,0,0
13935,0,0
13938,0,0
13939,0,0
13940,0,0
13941,1,1
13942,0,0
13943,0,0
13944,0,0
13945,0,0
13948,0,0
13950,0,0
13951,0,0
13956,1,1
13958,1,1
13959,1,1
13960,1,1
13961,0,0
13965,1,1
13966,0,0
13967,1,1
13968,0,0
13969,0,0
13970,1,1
13976,0,0
13978,1,1
13982,0,0
13983,1,1
13984,0,0
13985,1,1
13987,0,0
13988,1,0
13989,0,0
13990,1,1
13991,0,0
13995,1,1
13996,0,0
13999,0,0
14000,0,1
14003,1,1
14004,0,0
14007,1,1
14008,1,1
14009,1,1
14011,0,0
14012,0,0
14013,1,1
14015,0,0
14020,0,0
14021,1,1
14022,1,1
14024,0,0
14026,0,0
14027,0,0
14028,1,1
14030,0,0
14032,1,1
14033,0,0
14035,0,0
14036,0,0
14041,1,0
14046,0,0
14048,0,0
14051,0,0
14052,0,0
14055,1,1
14056,0,0
14057,1,1
14058,1,1
14059,1,1
14060,1,1
14061,1,1
14062,0,0
14063,1,1
14064,0,0
14067,0,0
14069,1,1
14071,1,1
14072,0,0
14074,1,1
14076,0,0
14077,1,1
14079,1,1
14082,1,0
14084,0,0
14086,1,1
14087,1,1
14088,0,0
14094,1,0
14096,0,0
14097,1,1
14098,1,1
14102,1,1
14103,1,1
14107,1,1
14110,0,0
14111,1,1
14114,0,0
14115,0,0
14116,0,0
14118,1,0
14120,0,0
14122,0,0
14124,0,1
14125,1,1
14126,1,1
14127,1,1
14129,1,1
14130,1,0
14132,1,1
14133,0,0
14135,0,0
14136,0,0
14149,0,0
14152,0,0
14153,0,0
14155,1,1
14158,0,0
14159,1,0
14160,1,1
14161,1,1
14163,0,0
14164,0,0
14165,1,1
14166,0,0
14167,0,0
14168,0,0
14171,1,1
14179,1,1
14182,0,0
14183,0,0
14184,1,1
14186,1,1
14187,1,1
14190,1,1
14192,1,0
14193,1,1
14194,0,0
14195,1,1
14196,1,1
14197,1,1
14198,1,1
14200,0,0
14201,0,0
14203,1,1
14204,0,0
14205,1,1
14209,1,1
14211,1,1
14212,1,1
14214,0,0
14218,0,1
14222,1,0
14223,1,1
14225,1,1
14226,0,1
14227,1,1
14230,1,1
14231,0,0
14233,0,0
14234,0,0
14236,1,1
14237,1,1
14239,1,1
14247,1,1
14248,1,1
14250,1,1
14251,1,1
14252,1,1
14253,1,1
14255,1,1
14256,0,0
14257,0,0
14258,1,1
14259,1,1
14265,0,0
14267,0,0
14270,0,0
14271,1,1
14273,1,1
14274,0,0
14277,1,0
14279,1,1
14281,0,1
14282,1,1
14283,0,0
14285,1,1
14286,0,0
14290,1,1
14291,0,0
14293,0,0
14294,0,0
14295,0,1
14297,0,1
14300,1,0
14304,1,1
14306,0,0
14309,1,1
14310,1,1
14312,0,0
14313,1,1
14314,0,0
14315,0,0
14320,0,0
14322,0,0
14324,1,1
14325,0,1
14330,1,1
14331,0,0
14334,0,1
14335,1,1
14337,1,1
14338,1,1
14341,0,0
14343,0,0
14345,0,1
14346,1,1
14347,1,1
14348,1,1
14349,1,0
14350,0,1
14351,1,1
14352,1,1
14353,1,1
14355,0,0
14357,1,1
14360,0,0
14361,1,1
14363,1,1
14366,0,0
14367,1,1
14368,1,1
14371,0,0
14372,0,0
14373,1,1
14375,0,0
14378,0,0
14380,0,0
14383,0,0
14384,1,1
14386,1,1
14387,0,0
14388,1,1
14390,1,0
14397,1,1
14398,0,0
14400,1,1
14401,1,0
14404,1,1
14409,0,0
14410,0,0
14411,1,1
14413,0,1
14416,1,0
14417,1,1
14420,0,0
14422,0,0
14423,1,1
14424,1,1
14428,1,1
14429,0,0
14430,0,0
14434,0,0
14439,1,1
14441,0,1
14444,0,0
14445,0,0
14446,0,0
14448,0,0
14450,1,1
14452,1,1
14454,0,0
14456,1,1
14457,1,1
14459,0,0
14461,1,1
14462,0,0
14467,1,1
14469,1,1
14470,1,0
14472,1,1
14473,0,0
14474,1,1
14476,1,0
14478,1,1
14479,1,1
14482,0,0
14484,1,1
14485,1,1
14486,0,0
14487,0,0
14491,1,1
14493,1,1
14494,0,0
14495,0,0
14498,0,0
14504,0,0
14505,1,1
14506,1,1
14507,1,1
14509,1,1
14511,1,1
14515,1,1
14517,1,0
14518,0,0
14522,0,0
14523,0,1
14525,1,1
14528,0,0
14530,1,0
14533,0,0
14535,0,0
14540,0,0
14541,1,1
14542,1,1
14545,0,0
14546,0,0
14549,0,0
14550,0,0
14552,0,0
14560,1,1
14561,1,1
14562,1,1
14564,0,0
14566,0,0
14568,0,0
14569,1,1
14570,0,0
14572,1,1
14573,1,1
14574,1,1
14576,0,0
14579,1,1
14580,1,1
14582,1,1
14583,1,1
14584,1,1
14587,0,0
14589,0,0
14592,1,1
14593,0,0
14594,0,0
14597,1,1
14598,0,1
14599,0,0
14600,0,1
14601,1,1
14602,0,0
14603,0,0
14605,1,1
14607,1,1
14608,1,0
14610,0,1
14612,0,0
14613,1,1
14616,1,1
14622,0,0
14623,1,0
14624,1,1
14626,1,1
14627,0,0
14628,0,0
14629,1,1
14631,0,0
14633,0,0
14638,1,0
14639,0,0
14641,0,0
14642,1,1
14645,0,0
14646,0,1
14647,0,0
14652,1,1
14653,1,1
14654,0,0
14657,0,0
14658,0,0
14659,1,1
14660,0,0
14661,0,0
14662,0,1
14664,0,0
14666,0,0
14668,0,1
14674,0,0
14679,1,1
14680,1,1
14681,1,1
14683,0,0
14688,0,0
14689,1,1
14690,0,1
14692,1,1
14693,0,0
14696,1,1
14697,1,1
14700,1,1
14702,0,0
14704,1,0
14705,1,1
14706,1,1
14707,1,1
14709,1,1
14710,0,0
14711,0,1
14712,1,1
14714,1,1
14715,1,1
14716,1,1
14717,0,0
14719,1,1
14722,1,1
14723,0,0
14725,0,0
14728,0,0
14729,0,0
14730,1,1
14731,1,1
14735,0,0
14736,1,1
14738,1,1
14739,1,0
14740,1,1
14743,0,0
14744,1,1
14745,1,1
14746,0,0
14747,0,0
14749,0,0
14751,0,0
14754,0,0
14757,1,1
14760,0,1
14761,0,0
14767,0,0
14771,0,0
14774,0,0
14776,0,0
14781,1,1
14782,0,0
14784,0,1
14788,0,0
14796,1,1
14799,0,0
14802,1,1
14803,0,0
14804,0,0
14810,0,0
14814,0,0
14815,0,0
14817,0,0
14820,1,1
14821,0,0
14823,0,0
14824,1,1
14827,0,0
14829,0,0
14830,1,1
14831,0,0
14832,1,0
14833,0,0
14835,1,1
14836,1,1
14837,0,0
14839,1,1
14842,0,1
14843,0,0
14848,1,1
14849,1,1
14850,1,0
14852,1,1
14853,1,1
14854,0,1
14859,0,0
14861,0,0
14863,0,0
14868,0,0
14869,1,1
14870,0,1
14872,1,1
14876,0,0
14877,0,0
14879,0,1
14881,1,1
14882,0,1
14883,1,0
14884,1,1
14885,0,0
14886,0,1
14887,0,0
14889,1,1
14894,0,0
14895,0,0
14896,1,1
14897,0,0
14898,0,0
14900,1,1
14904,1,1
14909,1,1
14910,1,1
14912,1,1
14913,1,1
14914,1,1
14915,1,1
14916,0,0
14918,0,0
14919,1,1
14923,0,0
14924,1,1
14925,0,0
14926,1,1
14928,1,1
14929,0,0
14930,0,1
14932,1,0
14933,1,1
14938,1,1
14941,0,0
14943,0,0
14944,0,0
14945,0,0
14946,0,1
14951,1,1
14953,1,0
14955,1,1
14956,0,0
14959,0,0
14961,1,1
14962,0,0
14965,1,1
14968,1,1
14969,1,1
14973,1,0
14975,1,1
14976,0,0
14980,1,1
14982,0,0
14986,1,1
14987,0,0
14993,1,1
14995,0,0
14997,0,0
14998,1,1
14999,1,1
15006,0,1
15009,0,0
15010,0,0
15011,0,0
15012,1,1
15016,0,0
15019,1,1
15020,0,0
15022,0,0
15024,1,1
15025,0,0
15027,0,1
15028,0,0
15030,0,0
15031,0,0
15032,0,0
15037,0,0
15041,0,0
15043,1,1
15046,1,1
15047,1,1
15050,0,0
15054,0,0
15055,0,0
15059,1,1
15061,1,1
15062,0,0
15063,0,1
15064,1,1
15071,1,1
15075,1,0
15076,0,0
15077,1,1
15078,0,0
15079,0,0
15080,1,1
15081,1,1
15082,1,1
15083,1,1
15085,0,0
15086,0,0
15087,1,1
15088,0,0
15090,1,1
15093,1,1
15096,0,0
15098,0,0
15100,1,1
15101,1,1
15102,1,1
15105,0,0
15107,1,1
15109,0,0
15111,0,0
15113,1,1
15115,0,1
15116,0,0
15117,1,1
15120,0,0
15127,0,0
15129,1,0
15133,1,1
15134,0,0
15135,0,0
15136,0,0
15137,0,1
15138,1,1
15140,1,0
15141,1,1
15143,0,0
15144,1,1
15145,1,1
15146,1,1
15147,1,0
15148,1,1
15150,0,0
15152,0,0
15153,1,1
15154,0,1
15155,1,1
15158,1,1
15160,1,1
15162,0,0
15163,0,0
15164,1,1
15167,0,0
15168,0,0
15170,1,1
15171,1,1
15173,1,0
15174,1,1
15175,0,0
15177,1,0
15178,1,1
15179,1,1
15181,0,0
15186,1,1
15188,1,1
15191,0,0
15192,1,1
15193,1,1
15195,0,0
15196,0,0
15197,1,0
15206,0,0
15207,0,0
15210,1,1
15213,1,1
15216,1,0
15217,0,0
15221,1,1
15222,1,1
15223,0,1
15225,0,0
15226,1,1
15228,1,1
15229,1,1
15230,1,0
15232,0,0
15233,1,1
15235,1,1
15238,0,0
15239,0,1
15240,1,0
15243,1,1
15244,1,1
15250,0,0
15255,1,1
15257,0,0
15259,0,0
15260,1,1
15262,0,0
15263,0,0
15265,0,0
15266,1,1
15269,0,0
15270,0,0
15271,0,0
15272,1,1
15276,1,1
15279,1,1
15283,1,1
15285,1,1
15286,1,1
15287,0,0
15290,0,0
15291,1,1
15292,1,0
15294,1,1
15296,0,1
15297,0,0
15298,1,1
15299,0,0
15301,1,1
15303,0,0
15304,0,0
15308,0,0
15309,0,1
15311,0,0
15312,0,0
15313,0,0
15314,1,1
15315,0,0
15316,1,1
15318,0,0
15319,0,0
15320,0,0
15321,1,1
15322,1,1
15323,0,0
15325,1,1
15328,0,0
15332,0,0
15333,0,0
15335,1,1
15338,1,1
15341,0,0
15343,1,1
15347,1,1
15348,0,0
15353,1,1
15354,0,0
15357,1,0
15360,1,1
15364,0,0
15367,0,0
15370,1,1
15371,0,0
15372,0,0
15373,1,1
15374,0,0
15378,1,1
15380,1,1
15381,1,1
15383,1,1
15385,1,1
15386,1,1
15391,0,0
15392,0,0
15394,0,0
15395,0,0
15396,0,0
15397,0,1
15398,1,1
15399,1,1
15402,1,1
15404,1,1
15407,0,1
15408,1,0
15409,0,0
15410,1,1
15411,1,1
15413,1,1
15415,1,1
15416,1,1
15417,1,1
15420,1,1
15421,0,0
15424,0,0
15426,1,1
15427,1,1
15428,1,1
15430,1,1
15432,1,1
15440,0,0
15444,1,1
15449,0,0
15452,1,1
15453,0,0
15456,1,1
15457,0,1
15458,0,1
15461,1,1
15462,0,0
15466,0,0
15467,0,1
15470,1,0
15471,1,1
15472,1,1
15473,1,1
15478,0,0
15479,1,1
15480,1,1
15483,0,0
15484,1,1
15486,1,1
15489,1,1
15490,1,0
15491,1,1
15492,0,0
15493,0,0
15495,0,0
15496,0,0
15498,0,0
15499,0,0
15503,0,0
15505,1,0
15509,1,1
15510,1,1
15511,0,1
15516,0,0
15517,0,0
15518,0,0
15519,0,0
15520,1,1
15521,0,0
15533,0,0
15535,0,0
15536,1,1
15541,0,1
15545,0,1
15546,1,1
15549,1,1
15553,1,1
15555,0,0
15556,1,0
15557,0,1
15561,1,1
15562,0,0
15564,0,0
15566,0,0
15567,1,1
15568,0,1
15569,0,1
15571,1,0
15573,0,0
15574,1,0
15576,0,1
15577,0,0
15584,0,0
15585,1,1
15586,0,0
15588,0,0
15589,1,1
15590,1,1
15591,1,1
15594,0,0
15595,0,0
15598,1,1
15600,1,1
15602,0,1
15604,0,0
15605,1,0
15606,1,0
15607,1,1
15613,1,1
15615,1,1
15616,1,0
15618,1,1
15621,1,1
15622,1,1
15623,0,0
15627,1,1
15628,0,0
15631,1,1
15635,1,1
15636,1,1
15638,1,1
15640,1,1
15641,1,1
15643,0,0
15644,1,1
15645,1,1
15648,1,1
15650,0,0
15651,0,0
15653,1,1
15655,0,0
15656,1,1
15661,1,1
15664,1,1
15665,0,0
15666,1,1
15667,1,1
15668,1,1
15669,1,1
15670,0,0
15671,0,0
15672,1,1
15673,1,1
15674,0,0
15675,0,1
15682,1,1
15683,1,1
15685,0,0
15687,0,0
15688,0,0
15691,0,0
15695,1,1
15699,0,0
15700,0,0
15703,1,1
15709,0,0
15713,1,1
15715,1,1
15718,1,0
15720,1,1
15723,0,0
15724,0,0
15725,0,0
15727,1,1
15730,1,1
15733,0,0
15735,1,1
15738,0,0
15742,0,0
15743,0,0
15744,1,1
15745,0,0
15750,1,1
15755,1,1
15756,1,0
15757,1,1
15758,1,1
15764,1,0
15766,0,0
15768,0,0
15769,1,1
15771,0,0
15772,0,0
15774,0,0
15779,0,0
15781,1,1
15782,1,1
15785,0,0
15786,1,0
15787,0,0
15788,0,0
15790,1,1
15791,0,0
15792,1,1
15798,1,1
15799,0,0
15802,0,0
15807,1,1
15808,1,1
15809,0,1
15815,1,1
15818,0,0
15819,1,0
15820,1,1
15822,1,1
15824,1,0
15829,1,1
15834,0,0
15835,0,0
15836,0,0
15837,0,0
15841,1,1
15844,1,0
15846,1,1
15847,0,0
15848,0,0
15849,0,0
15850,1,1
15853,1,1
15854,0,0
15855,0,0
15859,1,1
15862,1,1
15863,1,1
15865,1,1
15870,1,1
15872,1,1
15874,1,1
15875,1,1
15876,0,0
15878,0,0
15879,1,1
15880,0,0
15883,0,0
15884,0,0
15885,1,1
15888,0,0
15894,0,0
15895,1,1
15896,0,0
15897,0,0
15898,0,0
15899,1,1
15900,0,1
15901,0,0
15902,0,1
15908,0,0
15912,0,0
15915,0,0
15916,1,1
15917,0,0
15918,0,0
15919,0,0
15922,0,0
15924,0,1
15927,1,1
15930,0,0
15932,0,0
15933,0,0
15935,1,1
15939,0,0
15940,1,1
15941,0,0
15943,1,1
15946,1,1
15948,0,1
15949,1,1
15952,0,0
15953,1,1
15954,1,1
15957,0,0
15958,0,0
15959,0,0
15960,1,1
15961,1,1
15965,0,0
15967,0,0
15969,1,1
15971,0,0
15972,0,0
15973,1,0
15974,0,0
15975,0,0
15978,1,1
15980,0,0
15983,0,0
15987,0,0
15989,1,1
15993,1,1
15994,1,1
15996,1,1
15998,0,0
16001,0,0
16006,1,1
16008,1,1
16009,0,0
16012,1,0
16013,0,0
16015,1,1
16016,1,1
16018,0,0
16020,0,1
16022,0,1
16024,0,0
16025,1,1
16026,0,0
16030,0,0
16032,1,1
